contractID;contractType;riskFactorID;type;time;payoff;currency;nominalValue;nominalRate;nominalAccrued;reportingLine;reportingLineDesc;Date;ReportingDate;DiffToReportingDate;TimeBucket
annuity02;ANN;UST5Y_steadyRates;PRF;2025-06-30;0;CHF;481663.210111129;0.088076;1167.83259151527;32;Money market mortgages;2025-06-30;2024-01-01;546;8
annuity02;ANN;UST5Y_steadyRates;PR;2025-07-20;14419.8681839353;CHF;467243.341927193;0.088076;3524.66419672348;32;Money market mortgages;2025-07-20;2024-01-01;566;8
annuity02;ANN;UST5Y_steadyRates;IP;2025-07-20;3524.66419672348;CHF;467243.341927193;0.088076;0;32;Money market mortgages;2025-07-20;2024-01-01;566;8
annuity02;ANN;UST5Y_steadyRates;PR;2025-08-20;14515.1219986939;CHF;452728.2199285;0.088076;3429.41038196496;32;Money market mortgages;2025-08-20;2024-01-01;597;8
annuity02;ANN;UST5Y_steadyRates;IP;2025-08-20;3429.41038196496;CHF;452728.2199285;0.088076;0;32;Money market mortgages;2025-08-20;2024-01-01;597;8
annuity02;ANN;UST5Y_steadyRates;PR;2025-09-20;14621.6581557903;CHF;438106.561772709;0.088076;3322.87422486854;32;Money market mortgages;2025-09-20;2024-01-01;628;8
annuity02;ANN;UST5Y_steadyRates;IP;2025-09-20;3322.87422486854;CHF;438106.561772709;0.088076;0;32;Money market mortgages;2025-09-20;2024-01-01;628;8
annuity02;ANN;UST5Y_steadyRates;PR;2025-10-20;14728.9762527677;CHF;423377.585519942;0.088076;3215.55612789109;32;Money market mortgages;2025-10-20;2024-01-01;658;8
annuity02;ANN;UST5Y_steadyRates;IP;2025-10-20;3215.55612789109;CHF;423377.585519942;0.088076;0;32;Money market mortgages;2025-10-20;2024-01-01;658;8
annuity02;ANN;UST5Y_steadyRates;PR;2025-11-20;14837.0820288043;CHF;408540.503491137;0.088076;3107.45035185453;32;Money market mortgages;2025-11-20;2024-01-01;689;8
annuity02;ANN;UST5Y_steadyRates;IP;2025-11-20;3107.45035185453;CHF;408540.503491137;0.088076;0;32;Money market mortgages;2025-11-20;2024-01-01;689;8
annuity02;ANN;UST5Y_steadyRates;PR;2025-12-20;14945.9812652017;CHF;393594.522225936;0.088076;2998.55111545712;32;Money market mortgages;2025-12-20;2024-01-01;719;8
annuity02;ANN;UST5Y_steadyRates;IP;2025-12-20;2998.55111545712;CHF;393594.522225936;0.088076;0;32;Money market mortgages;2025-12-20;2024-01-01;719;8
annuity02;ANN;UST5Y_steadyRates;RR;2025-12-31;0;CHF;393594.522225936;0.088796;962.950864988097;32;Money market mortgages;2025-12-31;2024-01-01;730;8
annuity02;ANN;UST5Y_steadyRates;PRF;2025-12-31;0;CHF;393594.522225936;0.088796;962.950864988097;32;Money market mortgages;2025-12-31;2024-01-01;730;8
annuity02;ANN;UST5Y_steadyRates;PR;2026-01-20;15052.5533746844;CHF;378541.968851251;0.088796;2904.59637585333;32;Money market mortgages;2026-01-20;2024-01-01;750;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-01-20;2904.59637585333;CHF;378541.968851251;0.088796;0;32;Money market mortgages;2026-01-20;2024-01-01;750;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-02-20;15156.0653616948;CHF;363385.903489556;0.088796;2801.08438884297;32;Money market mortgages;2026-02-20;2024-01-01;781;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-02-20;2801.08438884297;CHF;363385.903489556;0.088796;0;32;Money market mortgages;2026-02-20;2024-01-01;781;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-03-20;15268.2151933495;CHF;348117.688296207;0.088796;2688.93455718822;32;Money market mortgages;2026-03-20;2024-01-01;809;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-03-20;2688.93455718822;CHF;348117.688296207;0.088796;0;32;Money market mortgages;2026-03-20;2024-01-01;809;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-04-20;15381.1948963753;CHF;332736.493399832;0.088796;2575.9548541625;32;Money market mortgages;2026-04-20;2024-01-01;840;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-04-20;2575.9548541625;CHF;332736.493399832;0.088796;0;32;Money market mortgages;2026-04-20;2024-01-01;840;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-05-20;15495.0106115435;CHF;317241.482788288;0.088796;2462.13913899429;32;Money market mortgages;2026-05-20;2024-01-01;870;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-05-20;2462.13913899429;CHF;317241.482788288;0.088796;0;32;Money market mortgages;2026-05-20;2024-01-01;870;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-06-20;15609.6685250654;CHF;301631.814263223;0.088796;2347.4812254724;32;Money market mortgages;2026-06-20;2024-01-01;901;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-06-20;2347.4812254724;CHF;301631.814263223;0.088796;0;32;Money market mortgages;2026-06-20;2024-01-01;901;9
annuity02;ANN;UST5Y_steadyRates;RR;2026-06-30;0;CHF;301631.814263223;0.088391;743.991627203253;32;Money market mortgages;2026-06-30;2024-01-01;911;9
annuity02;ANN;UST5Y_steadyRates;PRF;2026-06-30;0;CHF;301631.814263223;0.088391;743.991627203253;32;Money market mortgages;2026-06-30;2024-01-01;911;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-07-20;15726.5784206962;CHF;285905.235842527;0.088391;2225.18816578884;32;Money market mortgages;2026-07-20;2024-01-01;931;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-07-20;2225.18816578884;CHF;285905.235842527;0.088391;0;32;Money market mortgages;2026-07-20;2024-01-01;931;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-08-20;15845.8124447053;CHF;270059.423397821;0.088391;2105.95414177973;32;Money market mortgages;2026-08-20;2024-01-01;962;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-08-20;2105.95414177973;CHF;270059.423397821;0.088391;0;32;Money market mortgages;2026-08-20;2024-01-01;962;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-09-20;15962.5313786886;CHF;254096.892019133;0.088391;1989.2352077964;32;Money market mortgages;2026-09-20;2024-01-01;993;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-09-20;1989.2352077964;CHF;254096.892019133;0.088391;0;32;Money market mortgages;2026-09-20;2024-01-01;993;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-10-20;16080.1100546131;CHF;238016.78196452;0.088391;1871.65653187193;32;Money market mortgages;2026-10-20;2024-01-01;1023;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-10-20;1871.65653187193;CHF;238016.78196452;0.088391;0;32;Money market mortgages;2026-10-20;2024-01-01;1023;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-11-20;16198.5548052662;CHF;221818.227159253;0.088391;1753.21178121882;32;Money market mortgages;2026-11-20;2024-01-01;1054;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-11-20;1753.21178121882;CHF;221818.227159253;0.088391;0;32;Money market mortgages;2026-11-20;2024-01-01;1054;9
annuity02;ANN;UST5Y_steadyRates;PR;2026-12-20;16317.8720100822;CHF;205500.355149171;0.088391;1633.8945764028;32;Money market mortgages;2026-12-20;2024-01-01;1084;9
annuity02;ANN;UST5Y_steadyRates;IP;2026-12-20;1633.8945764028;CHF;205500.355149171;0.088391;0;32;Money market mortgages;2026-12-20;2024-01-01;1084;9
annuity02;ANN;UST5Y_steadyRates;RR;2026-12-31;0;CHF;205500.355149171;0.088509;504.5661636664;32;Money market mortgages;2026-12-31;2024-01-01;1095;9
annuity02;ANN;UST5Y_steadyRates;PRF;2026-12-31;0;CHF;205500.355149171;0.088509;504.5661636664;32;Money market mortgages;2026-12-31;2024-01-01;1095;9
annuity02;ANN;UST5Y_steadyRates;PR;2027-01-20;16437.7808661883;CHF;189062.574282983;0.088509;1515.04565999407;32;Money market mortgages;2027-01-20;2024-01-01;1115;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-01-20;1515.04565999407;CHF;189062.574282983;0.088509;0;32;Money market mortgages;2027-01-20;2024-01-01;1115;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-02-20;16558.3482439146;CHF;172504.226039068;0.088509;1394.47828226771;32;Money market mortgages;2027-02-20;2024-01-01;1146;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-02-20;1394.47828226771;CHF;172504.226039068;0.088509;0;32;Money market mortgages;2027-02-20;2024-01-01;1146;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-03-20;16680.4784809747;CHF;155823.747558094;0.088509;1272.34804520766;32;Money market mortgages;2027-03-20;2024-01-01;1174;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-03-20;1272.34804520766;CHF;155823.747558094;0.088509;0;32;Money market mortgages;2027-03-20;2024-01-01;1174;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-04-20;16803.5095201307;CHF;139020.238037963;0.088509;1149.31700605161;32;Money market mortgages;2027-04-20;2024-01-01;1205;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-04-20;1149.31700605161;CHF;139020.238037963;0.088509;0;32;Money market mortgages;2027-04-20;2024-01-01;1205;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-05-20;16927.4480054738;CHF;122092.790032489;0.088509;1025.3785207085;32;Money market mortgages;2027-05-20;2024-01-01;1235;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-05-20;1025.3785207085;CHF;122092.790032489;0.088509;0;32;Money market mortgages;2027-05-20;2024-01-01;1235;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-06-20;17052.3006301002;CHF;105040.489402389;0.088509;900.525896082131;32;Money market mortgages;2027-06-20;2024-01-01;1266;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-06-20;900.525896082131;CHF;105040.489402389;0.088509;0;32;Money market mortgages;2027-06-20;2024-01-01;1266;10
annuity02;ANN;UST5Y_steadyRates;RR;2027-06-30;0;CHF;105040.489402389;0.087831;258.25079656989;32;Money market mortgages;2027-06-30;2024-01-01;1276;10
annuity02;ANN;UST5Y_steadyRates;PRF;2027-06-30;0;CHF;105040.489402389;0.087831;258.25079656989;32;Money market mortgages;2027-06-30;2024-01-01;1276;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-07-20;17178.9283665151;CHF;87861.5610358737;0.087831;770.795864608846;32;Money market mortgages;2027-07-20;2024-01-01;1296;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-07-20;770.795864608846;CHF;87861.5610358737;0.087831;0;32;Money market mortgages;2027-07-20;2024-01-01;1296;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-08-20;17306.6435005122;CHF;70554.9175353615;0.087831;643.080730611819;32;Money market mortgages;2027-08-20;2024-01-01;1327;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-08-20;643.080730611819;CHF;70554.9175353615;0.087831;0;32;Money market mortgages;2027-08-20;2024-01-01;1327;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-09-20;17433.3151509533;CHF;53121.6023844083;0.087831;516.409080170695;32;Money market mortgages;2027-09-20;2024-01-01;1358;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-09-20;516.409080170695;CHF;53121.6023844083;0.087831;0;32;Money market mortgages;2027-09-20;2024-01-01;1358;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-10-20;17560.9139428719;CHF;35560.6884415364;0.087831;388.81028825208;32;Money market mortgages;2027-10-20;2024-01-01;1388;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-10-20;388.81028825208;CHF;35560.6884415364;0.087831;0;32;Money market mortgages;2027-10-20;2024-01-01;1388;10
annuity02;ANN;UST5Y_steadyRates;PR;2027-11-20;17689.4466622483;CHF;17871.2417792881;0.087831;260.277568875715;32;Money market mortgages;2027-11-20;2024-01-01;1419;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-11-20;260.277568875715;CHF;17871.2417792881;0.087831;0;32;Money market mortgages;2027-11-20;2024-01-01;1419;10
annuity02;ANN;UST5Y_steadyRates;IP;2027-12-05;65.4020431965271;CHF;17871.2417792881;0.087831;0;32;Money market mortgages;2027-12-05;2024-01-01;1434;10
annuity02;ANN;UST5Y_steadyRates;MD;2027-12-05;17871.2417792881;CHF;0;0.087831;0;32;Money market mortgages;2027-12-05;2024-01-01;1434;10
annuity03;ANN;UST5Y_steadyRates;IED;2021-01-01;-415358;CHF;415358;0.04;0;37;Fixed-rate mortgages;2021-01-01;2024-01-01;-1095;999
annuity03;ANN;UST5Y_steadyRates;PRF;2021-02-27;0;CHF;415358;0.04;2584.44977777778;37;Fixed-rate mortgages;2021-02-27;2024-01-01;-1038;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-02-28;1736.48091618265;CHF;413621.519083817;0.04;2630.60066666667;37;Fixed-rate mortgages;2021-02-28;2024-01-01;-1037;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-02-28;2630.60066666667;CHF;413621.519083817;0.04;0;37;Fixed-rate mortgages;2021-02-28;2024-01-01;-1037;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-03-28;2988.34318590326;CHF;410633.175897914;0.04;1378.73839694606;37;Fixed-rate mortgages;2021-03-28;2024-01-01;-1009;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-03-28;1378.73839694606;CHF;410633.175897914;0.04;0;37;Fixed-rate mortgages;2021-03-28;2024-01-01;-1009;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-04-28;2998.30432985627;CHF;407634.871568058;0.04;1368.77725299305;37;Fixed-rate mortgages;2021-04-28;2024-01-01;-978;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-04-28;1368.77725299305;CHF;407634.871568058;0.04;0;37;Fixed-rate mortgages;2021-04-28;2024-01-01;-978;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-05-28;3008.29867762246;CHF;404626.572890435;0.04;1358.78290522686;37;Fixed-rate mortgages;2021-05-28;2024-01-01;-948;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-05-28;1358.78290522686;CHF;404626.572890435;0.04;0;37;Fixed-rate mortgages;2021-05-28;2024-01-01;-948;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-06-28;3018.3263398812;CHF;401608.246550554;0.04;1348.75524296812;37;Fixed-rate mortgages;2021-06-28;2024-01-01;-917;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-06-28;1348.75524296812;CHF;401608.246550554;0.04;0;37;Fixed-rate mortgages;2021-06-28;2024-01-01;-917;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-07-28;3028.3874276808;CHF;398579.859122874;0.04;1338.69415516851;37;Fixed-rate mortgages;2021-07-28;2024-01-01;-887;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-07-28;1338.69415516851;CHF;398579.859122874;0.04;0;37;Fixed-rate mortgages;2021-07-28;2024-01-01;-887;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-08-28;3038.48205243974;CHF;395541.377070434;0.04;1328.59953040958;37;Fixed-rate mortgages;2021-08-28;2024-01-01;-856;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-08-28;1328.59953040958;CHF;395541.377070434;0.04;0;37;Fixed-rate mortgages;2021-08-28;2024-01-01;-856;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-09-28;3048.61032594787;CHF;392492.766744486;0.04;1318.47125690145;37;Fixed-rate mortgages;2021-09-28;2024-01-01;-825;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-09-28;1318.47125690145;CHF;392492.766744486;0.04;0;37;Fixed-rate mortgages;2021-09-28;2024-01-01;-825;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-10-28;3058.77236036769;CHF;389433.994384118;0.04;1308.30922248162;37;Fixed-rate mortgages;2021-10-28;2024-01-01;-795;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-10-28;1308.30922248162;CHF;389433.994384118;0.04;0;37;Fixed-rate mortgages;2021-10-28;2024-01-01;-795;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-11-28;3068.96826823559;CHF;386365.026115883;0.04;1298.11331461373;37;Fixed-rate mortgages;2021-11-28;2024-01-01;-764;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-11-28;1298.11331461373;CHF;386365.026115883;0.04;0;37;Fixed-rate mortgages;2021-11-28;2024-01-01;-764;999
annuity03;ANN;UST5Y_steadyRates;PR;2021-12-28;3079.19816246304;CHF;383285.82795342;0.04;1287.88342038628;37;Fixed-rate mortgages;2021-12-28;2024-01-01;-734;999
annuity03;ANN;UST5Y_steadyRates;IP;2021-12-28;1287.88342038628;CHF;383285.82795342;0.04;0;37;Fixed-rate mortgages;2021-12-28;2024-01-01;-734;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-01-28;3089.46215633792;CHF;380196.365797082;0.04;1277.6194265114;37;Fixed-rate mortgages;2022-01-28;2024-01-01;-703;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-01-28;1277.6194265114;CHF;380196.365797082;0.04;0;37;Fixed-rate mortgages;2022-01-28;2024-01-01;-703;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-02-28;3099.76036352571;CHF;377096.605433556;0.04;1267.32121932361;37;Fixed-rate mortgages;2022-02-28;2024-01-01;-672;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-02-28;1267.32121932361;CHF;377096.605433556;0.04;0;37;Fixed-rate mortgages;2022-02-28;2024-01-01;-672;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-03-28;3110.09289807079;CHF;373986.512535485;0.04;1256.98868477852;37;Fixed-rate mortgages;2022-03-28;2024-01-01;-644;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-03-28;1256.98868477852;CHF;373986.512535485;0.04;0;37;Fixed-rate mortgages;2022-03-28;2024-01-01;-644;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-04-28;3120.4598743977;CHF;370866.052661087;0.04;1246.62170845162;37;Fixed-rate mortgages;2022-04-28;2024-01-01;-613;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-04-28;1246.62170845162;CHF;370866.052661087;0.04;0;37;Fixed-rate mortgages;2022-04-28;2024-01-01;-613;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-05-28;3130.86140731236;CHF;367735.191253775;0.04;1236.22017553696;37;Fixed-rate mortgages;2022-05-28;2024-01-01;-583;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-05-28;1236.22017553696;CHF;367735.191253775;0.04;0;37;Fixed-rate mortgages;2022-05-28;2024-01-01;-583;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-06-28;3141.2976120034;CHF;364593.893641772;0.04;1225.78397084592;37;Fixed-rate mortgages;2022-06-28;2024-01-01;-552;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-06-28;1225.78397084592;CHF;364593.893641772;0.04;0;37;Fixed-rate mortgages;2022-06-28;2024-01-01;-552;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-07-28;3151.76860404341;CHF;361442.125037728;0.04;1215.31297880591;37;Fixed-rate mortgages;2022-07-28;2024-01-01;-522;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-07-28;1215.31297880591;CHF;361442.125037728;0.04;0;37;Fixed-rate mortgages;2022-07-28;2024-01-01;-522;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-08-28;3162.27449939022;CHF;358279.850538338;0.04;1204.80708345909;37;Fixed-rate mortgages;2022-08-28;2024-01-01;-491;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-08-28;1204.80708345909;CHF;358279.850538338;0.04;0;37;Fixed-rate mortgages;2022-08-28;2024-01-01;-491;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-09-28;3172.81541438819;CHF;355107.03512395;0.04;1194.26616846113;37;Fixed-rate mortgages;2022-09-28;2024-01-01;-460;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-09-28;1194.26616846113;CHF;355107.03512395;0.04;0;37;Fixed-rate mortgages;2022-09-28;2024-01-01;-460;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-10-28;3183.39146576948;CHF;351923.64365818;0.04;1183.69011707983;37;Fixed-rate mortgages;2022-10-28;2024-01-01;-430;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-10-28;1183.69011707983;CHF;351923.64365818;0.04;0;37;Fixed-rate mortgages;2022-10-28;2024-01-01;-430;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-11-28;3194.00277065538;CHF;348729.640887525;0.04;1173.07881219393;37;Fixed-rate mortgages;2022-11-28;2024-01-01;-399;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-11-28;1173.07881219393;CHF;348729.640887525;0.04;0;37;Fixed-rate mortgages;2022-11-28;2024-01-01;-399;999
annuity03;ANN;UST5Y_steadyRates;PR;2022-12-28;3204.64944655756;CHF;345524.991440967;0.04;1162.43213629175;37;Fixed-rate mortgages;2022-12-28;2024-01-01;-369;999
annuity03;ANN;UST5Y_steadyRates;IP;2022-12-28;1162.43213629175;CHF;345524.991440967;0.04;0;37;Fixed-rate mortgages;2022-12-28;2024-01-01;-369;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-01-28;3215.33161137942;CHF;342309.659829588;0.04;1151.74997146989;37;Fixed-rate mortgages;2023-01-28;2024-01-01;-338;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-01-28;1151.74997146989;CHF;342309.659829588;0.04;0;37;Fixed-rate mortgages;2023-01-28;2024-01-01;-338;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-02-28;3226.04938341735;CHF;339083.610446171;0.04;1141.03219943196;37;Fixed-rate mortgages;2023-02-28;2024-01-01;-307;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-02-28;1141.03219943196;CHF;339083.610446171;0.04;0;37;Fixed-rate mortgages;2023-02-28;2024-01-01;-307;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-03-28;3236.80288136208;CHF;335846.807564809;0.04;1130.27870148724;37;Fixed-rate mortgages;2023-03-28;2024-01-01;-279;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-03-28;1130.27870148724;CHF;335846.807564809;0.04;0;37;Fixed-rate mortgages;2023-03-28;2024-01-01;-279;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-04-28;3247.59222429995;CHF;332599.215340509;0.04;1119.48935854936;37;Fixed-rate mortgages;2023-04-28;2024-01-01;-248;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-04-28;1119.48935854936;CHF;332599.215340509;0.04;0;37;Fixed-rate mortgages;2023-04-28;2024-01-01;-248;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-05-28;3258.41753171429;CHF;329340.797808794;0.04;1108.66405113503;37;Fixed-rate mortgages;2023-05-28;2024-01-01;-218;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-05-28;1108.66405113503;CHF;329340.797808794;0.04;0;37;Fixed-rate mortgages;2023-05-28;2024-01-01;-218;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-06-28;3269.27892348667;CHF;326071.518885308;0.04;1097.80265936265;37;Fixed-rate mortgages;2023-06-28;2024-01-01;-187;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-06-28;1097.80265936265;CHF;326071.518885308;0.04;0;37;Fixed-rate mortgages;2023-06-28;2024-01-01;-187;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-07-28;3280.17651989829;CHF;322791.342365409;0.04;1086.90506295103;37;Fixed-rate mortgages;2023-07-28;2024-01-01;-157;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-07-28;1086.90506295103;CHF;322791.342365409;0.04;0;37;Fixed-rate mortgages;2023-07-28;2024-01-01;-157;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-08-28;3291.11044163128;CHF;319500.231923778;0.04;1075.97114121803;37;Fixed-rate mortgages;2023-08-28;2024-01-01;-126;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-08-28;1075.97114121803;CHF;319500.231923778;0.04;0;37;Fixed-rate mortgages;2023-08-28;2024-01-01;-126;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-09-28;3302.08080977005;CHF;316198.151114008;0.04;1065.00077307926;37;Fixed-rate mortgages;2023-09-28;2024-01-01;-95;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-09-28;1065.00077307926;CHF;316198.151114008;0.04;0;37;Fixed-rate mortgages;2023-09-28;2024-01-01;-95;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-10-28;3313.08774580262;CHF;312885.063368205;0.04;1053.99383704669;37;Fixed-rate mortgages;2023-10-28;2024-01-01;-65;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-10-28;1053.99383704669;CHF;312885.063368205;0.04;0;37;Fixed-rate mortgages;2023-10-28;2024-01-01;-65;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-11-28;3324.13137162196;CHF;309560.931996584;0.04;1042.95021122735;37;Fixed-rate mortgages;2023-11-28;2024-01-01;-34;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-11-28;1042.95021122735;CHF;309560.931996584;0.04;0;37;Fixed-rate mortgages;2023-11-28;2024-01-01;-34;999
annuity03;ANN;UST5Y_steadyRates;PR;2023-12-28;3335.21180952737;CHF;306225.720187056;0.04;1031.86977332194;37;Fixed-rate mortgages;2023-12-28;2024-01-01;-4;999
annuity03;ANN;UST5Y_steadyRates;IP;2023-12-28;1031.86977332194;CHF;306225.720187056;0.04;0;37;Fixed-rate mortgages;2023-12-28;2024-01-01;-4;999
annuity03;ANN;UST5Y_steadyRates;PR;2024-01-28;3346.32918222579;CHF;302879.39100483;0.04;1020.75240062352;37;Fixed-rate mortgages;2024-01-28;2024-01-01;27;2
annuity03;ANN;UST5Y_steadyRates;IP;2024-01-28;1020.75240062352;CHF;302879.39100483;0.04;0;37;Fixed-rate mortgages;2024-01-28;2024-01-01;27;2
annuity03;ANN;UST5Y_steadyRates;PR;2024-02-28;3357.48361283321;CHF;299521.907391997;0.04;1009.5979700161;37;Fixed-rate mortgages;2024-02-28;2024-01-01;58;3
annuity03;ANN;UST5Y_steadyRates;IP;2024-02-28;1009.5979700161;CHF;299521.907391997;0.04;0;37;Fixed-rate mortgages;2024-02-28;2024-01-01;58;3
annuity03;ANN;UST5Y_steadyRates;PR;2024-03-28;3368.67522487599;CHF;296153.232167121;0.04;998.406357973324;37;Fixed-rate mortgages;2024-03-28;2024-01-01;87;3
annuity03;ANN;UST5Y_steadyRates;IP;2024-03-28;998.406357973324;CHF;296153.232167121;0.04;0;37;Fixed-rate mortgages;2024-03-28;2024-01-01;87;3
annuity03;ANN;UST5Y_steadyRates;PR;2024-04-28;3379.90414229224;CHF;292773.328024829;0.04;987.17744055707;37;Fixed-rate mortgages;2024-04-28;2024-01-01;118;4
annuity03;ANN;UST5Y_steadyRates;IP;2024-04-28;987.17744055707;CHF;292773.328024829;0.04;0;37;Fixed-rate mortgages;2024-04-28;2024-01-01;118;4
annuity03;ANN;UST5Y_steadyRates;PR;2024-05-28;3391.17048943322;CHF;289382.157535396;0.04;975.911093416096;37;Fixed-rate mortgages;2024-05-28;2024-01-01;148;4
annuity03;ANN;UST5Y_steadyRates;IP;2024-05-28;975.911093416096;CHF;289382.157535396;0.04;0;37;Fixed-rate mortgages;2024-05-28;2024-01-01;148;4
annuity03;ANN;UST5Y_steadyRates;PR;2024-06-28;3402.47439106466;CHF;285979.683144331;0.04;964.607191784652;37;Fixed-rate mortgages;2024-06-28;2024-01-01;179;4
annuity03;ANN;UST5Y_steadyRates;IP;2024-06-28;964.607191784652;CHF;285979.683144331;0.04;0;37;Fixed-rate mortgages;2024-06-28;2024-01-01;179;4
annuity03;ANN;UST5Y_steadyRates;PR;2024-07-28;3413.81597236821;CHF;282565.867171963;0.04;953.265610481104;37;Fixed-rate mortgages;2024-07-28;2024-01-01;209;5
